match_id,tournament_id,player_1,player_2,p1_id,p2_id,p1_serve_rating,p1_aces,p1_double_faults,p1_first_serve,p1_1st_serve_points_won,p1_2nd_serve_points_won,p1_break_points_saved,p1_service_games_played,p1_return_rating,p1_1st_serve_return_points_won,p1_2nd_serve_return_points_won,p1_break_points_converted,p1_return_games_played,p1_net_points_won,p1_winners,p1_unforced_errors,p1_service_points_won,p1_return_points_won,p1_total_points_won,p1_max_speed,p1_1st_serve_average_speed,p1_2nd_serve_average_speed,p2_serve_rating,p2_aces,p2_double_faults,p2_first_serve,p2_1st_serve_points_won,p2_2nd_serve_points_won,p2_break_points_saved,p2_service_games_played,p2_return_rating,p2_1st_serve_return_points_won,p2_2nd_serve_return_points_won,p2_break_points_converted,p2_return_games_played,p2_net_points_won,p2_winners,p2_unforced_errors,p2_service_points_won,p2_return_points_won,p2_total_points_won,p2_max_speed,p2_1st_serve_average_speed,p2_2nd_serve_average_speed
qs064,520.0,B. Coric,T. Droguet,CG80,D0DW,204.0,2.0,2.0,,41/65,20/28,2/6,0.0,137.0,19/77,11/21,3/5,0.0,,,,61/93,30/98,91/191,,,,203.0,3.0,2.0,,58/77,10/21,2/5,0.0,133.0,24/65,8/28,4/6,0.0,,,,68/98,32/93,100/191,,,
qs076,520.0,C. Tseng,F. Arnaboldi,T0AP,A0BA,188.0,2.0,0.0,,42/65,13/26,8/11,0.0,101.0,32/87,11/24,2/11,0.0,,,,55/91,43/111,98/202,,,,196.0,4.0,3.0,,55/87,13/24,9/11,0.0,112.0,23/65,13/26,3/11,0.0,,,,68/111,36/91,104/202,,,
qs084,520.0,B. Harris,D. Evans,HD68,E687,190.0,3.0,2.0,,35/60,9/17,4/8,0.0,108.0,11/41,4/13,1/2,0.0,,,,44/77,15/54,59/131,,,,219.0,3.0,2.0,,30/41,9/13,1/2,0.0,139.0,25/60,8/17,4/8,0.0,,,,39/54,33/77,72/131,,,
qs092,520.0,M. Cilic,Y. Wu,C977,WB32,210.0,5.0,1.0,,24/27,11/19,3/3,0.0,139.0,20/46,10/18,4/10,0.0,,,,35/46,30/64,65/110,,,,173.0,2.0,2.0,,26/46,8/18,6/10,0.0,53.0,3/27,8/19,0/3,0.0,,,,34/64,11/46,45/110,,,
qs096,520.0,C. Eubanks,J. Rodionov,E865,R09X,222.0,15.0,0.0,,40/50,5/11,1/2,0.0,38.0,6/45,4/16,0/0,0.0,,,,45/61,10/61,55/122,,,,239.0,5.0,2.0,,39/45,12/16,0/0,0.0,125.0,10/50,6/11,1/2,0.0,,,,51/61,16/61,67/122,,,
qs108,520.0,J. Cerundolo,G. Onclin,C0C8,O0A2,201.0,4.0,5.0,,36/57,9/15,2/5,0.0,161.0,30/71,8/13,4/7,0.0,,,,45/72,38/84,83/156,,,,179.0,0.0,2.0,,41/71,5/13,3/7,0.0,137.0,21/57,6/15,3/5,0.0,,,,46/84,27/72,73/156,,,
qs112,520.0,T. Barrios Vera,L. Pavlovic,BS86,P0AY,209.0,0.0,0.0,,30/42,15/21,6/6,0.0,125.0,10/31,15/30,3/7,0.0,,,,45/63,25/61,70/124,,,,168.0,4.0,5.0,,21/31,15/30,4/7,0.0,58.0,12/42,6/21,0/6,0.0,,,,36/61,18/63,54/124,,,
qs116,520.0,T. Seyboth Wild,Y. Uchiyama,SX91,U134,194.0,1.0,2.0,,37/44,3/10,5/5,0.0,123.0,19/48,14/25,3/11,0.0,,,,40/54,33/73,73/127,,,,177.0,7.0,0.0,,29/48,11/25,8/11,0.0,86.0,7/44,7/10,0/5,0.0,,,,40/73,14/54,54/127,,,
qs120,520.0,E. Spizzirri,H. Grenier,S0JA,GF95,187.0,1.0,3.0,,48/67,20/38,2/6,0.0,111.0,27/88,21/37,3/13,0.0,,,,68/105,48/125,116/230,,,,184.0,8.0,6.0,,61/88,16/37,10/13,0.0,142.0,19/67,18/38,4/6,0.0,,,,77/125,37/105,114/230,,,
qs087,520.0,H. Squire,F. Meligeni Alves,S0AK,MW75,197.0,10.0,4.0,,41/57,9/20,1/4,0.0,147.0,19/56,17/25,5/11,0.0,,,,50/77,36/81,86/158,,,,168.0,3.0,2.0,,37/56,8/25,6/11,0.0,158.0,16/57,11/20,3/4,0.0,,,,45/81,27/77,72/158,,,
qs111,520.0,O. Jasika,D. Galan,J553,GE33,181.0,2.0,3.0,,32/55,13/24,8/12,0.0,75.0,11/43,9/31,1/5,0.0,,,,45/79,20/74,65/153,,,,211.0,8.0,0.0,,32/43,22/31,4/5,0.0,121.0,23/55,11/24,4/12,0.0,,,,54/74,34/79,88/153,,,
qs115,520.0,L. Van Assche,A. Mannarino,V0DZ,ME82,179.0,1.0,1.0,,31/45,7/18,4/6,0.0,152.0,22/48,9/18,5/9,0.0,,,,38/63,31/66,69/129,,,,178.0,1.0,0.0,,26/48,9/18,4/9,0.0,125.0,14/45,11/18,2/6,0.0,,,,35/66,25/63,60/129,,,
qs095,520.0,A. Escoffier,O. Virtanen,E768,V0AM,165.0,0.0,5.0,,32/57,10/23,8/12,0.0,120.0,19/59,7/14,3/8,0.0,,,,42/80,26/73,68/153,,,,200.0,2.0,1.0,,40/59,7/14,5/8,0.0,134.0,25/57,13/23,4/12,0.0,,,,47/73,38/80,85/153,,,
qs119,520.0,V. Vacherot,C. Taberner,VA25,TE16,192.0,2.0,2.0,,29/35,9/20,1/2,0.0,129.0,13/33,13/23,4/12,0.0,,,,38/55,26/56,64/111,,,,164.0,4.0,3.0,,20/33,10/23,8/12,0.0,122.0,6/35,11/20,1/2,0.0,,,,30/56,17/55,47/111,,,
qs071,520.0,F. Misolic,L. Draxl,M0JZ,D0DP,185.0,1.0,3.0,,22/28,7/16,1/2,0.0,176.0,13/28,14/19,5/9,0.0,,,,29/44,27/47,56/91,,,,140.0,1.0,1.0,,15/28,5/19,4/9,0.0,127.0,6/28,9/16,1/2,0.0,,,,20/47,15/44,35/91,,,
qs091,520.0,C. Garin,H. Mayot,GD64,M0G4,181.0,1.0,2.0,,30/44,9/20,2/4,0.0,164.0,14/40,11/14,4/8,0.0,,,,39/64,25/54,64/118,,,,160.0,1.0,1.0,,26/40,3/14,4/8,0.0,137.0,14/44,11/20,2/4,0.0,,,,29/54,25/64,54/118,,,
qs118,520.0,N. Basilashvili,G. Brouwer,BG23,BO10,198.0,8.0,1.0,,30/38,8/18,5/6,0.0,153.0,13/31,12/16,4/11,0.0,,,,38/56,25/47,63/103,,,,142.0,0.0,7.0,,18/31,4/16,7/11,0.0,94.0,8/38,10/18,1/6,0.0,,,,22/47,18/56,40/103,,,
qs117,520.0,G. Blancaneaux,M. Kukushkin,BU54,K926,194.0,1.0,2.0,,27/37,5/11,2/3,0.0,204.0,21/32,5/6,6/11,0.0,,,,32/48,26/38,58/86,,,,134.0,0.0,1.0,,11/32,1/6,5/11,0.0,115.0,10/37,6/11,1/3,0.0,,,,12/38,16/48,28/86,,,
qs090,520.0,C. Rodesch,U. Blanchet,R0E0,BV16,174.0,3.0,5.0,,38/56,9/24,4/7,0.0,97.0,16/54,16/32,2/12,0.0,,,,47/80,32/86,79/166,,,,183.0,4.0,4.0,,38/54,16/32,10/12,0.0,138.0,18/56,15/24,3/7,0.0,,,,54/86,33/80,87/166,,,
qs109,520.0,H. Habib,F. Mena,HF80,MJ98,215.0,9.0,1.0,,50/69,18/28,5/6,0.0,114.0,27/84,24/45,4/14,0.0,,,,68/97,51/129,119/226,,,,185.0,9.0,4.0,,57/84,21/45,10/14,0.0,81.0,19/69,10/28,1/6,0.0,,,,78/129,29/97,107/226,,,
qs086,520.0,F. Jianu,J. Kovalik,J09X,KC04,193.0,4.0,1.0,,50/80,12/24,8/13,0.0,142.0,13/43,20/44,4/6,0.0,,,,62/104,33/87,95/191,,,,173.0,4.0,5.0,,30/43,24/44,2/6,0.0,126.0,30/80,12/24,5/13,0.0,,,,54/87,42/104,96/191,,,
qs093,520.0,P. Martin Tiffon,M. Kouame,M0EA,K0O4,181.0,2.0,3.0,,50/80,16/33,6/9,0.0,115.0,11/49,21/35,3/9,0.0,,,,66/113,32/84,98/197,,,,176.0,4.0,4.0,,38/49,14/35,6/9,0.0,123.0,30/80,17/33,3/9,0.0,,,,52/84,47/113,99/197,,,
qs077,520.0,M. Mmoh,C. Hemery,MP01,HB48,196.0,9.0,2.0,,63/84,8/23,5/7,0.0,115.0,25/79,24/43,4/15,0.0,,,,71/107,49/122,120/229,,,,181.0,9.0,5.0,,54/79,19/43,11/15,0.0,119.0,21/84,15/23,2/7,0.0,,,,73/122,36/107,109/229,,,
qs097,520.0,M. Krueger,S. Nagal,KC12,N897,154.0,4.0,1.0,,14/34,5/13,3/8,0.0,69.0,6/31,7/14,0/2,0.0,,,,19/47,13/45,32/92,,,,200.0,1.0,1.0,,25/31,7/14,2/2,0.0,184.0,20/34,8/13,5/8,0.0,,,,32/45,28/47,60/92,,,
qs070,520.0,M. Trungelliti,L. Neumayer,TA29,N0CS,144.0,2.0,3.0,,19/34,3/15,5/11,0.0,165.0,8/29,13/21,3/4,0.0,,,,22/49,21/50,43/99,,,,164.0,1.0,5.0,,21/29,8/21,1/4,0.0,179.0,15/34,12/15,6/11,0.0,,,,29/50,27/49,56/99,,,
qs110,520.0,A. Dougaz,D. Popko,DF88,PG20,175.0,5.0,2.0,,55/76,9/31,2/7,0.0,129.0,40/97,11/25,7/16,0.0,,,,64/107,51/122,115/229,,,,194.0,2.0,3.0,,57/97,14/25,9/16,0.0,170.0,21/76,22/31,5/7,0.0,,,,71/122,43/107,114/229,,,
qs114,520.0,A. Kachmazov,T. Skatov,K0E6,S0GR,169.0,1.0,3.0,,28/49,5/14,5/10,0.0,109.0,17/45,5/12,2/7,0.0,,,,33/63,22/57,55/120,,,,198.0,1.0,2.0,,28/45,7/12,5/7,0.0,157.0,21/49,9/14,5/10,0.0,,,,35/57,30/63,65/120,,,
qs085,520.0,C. Tabur,L. Tu,T09X,TC01,215.0,7.0,1.0,,50/69,9/16,2/4,0.0,119.0,32/82,8/19,3/8,0.0,,,,59/85,40/101,99/186,,,,208.0,9.0,1.0,,50/82,11/19,5/8,0.0,122.0,19/69,7/16,2/4,0.0,,,,61/101,26/85,87/186,,,
qs121,520.0,G. Zeppieri,J. Choinski,Z0A1,CH12,222.0,10.0,3.0,,35/41,16/24,2/2,0.0,98.0,16/53,11/23,1/5,0.0,,,,51/65,27/76,78/141,,,,191.0,1.0,2.0,,37/53,12/23,4/5,0.0,48.0,6/41,8/24,0/2,0.0,,,,49/76,14/65,63/141,,,
qs068,520.0,A. Shevchenko,S. Mochizuki,S0H2,M0HU,173.0,5.0,4.0,,41/58,19/43,2/6,0.0,154.0,27/66,23/39,7/13,0.0,,,,60/101,50/105,110/206,,,,161.0,2.0,4.0,,39/66,16/39,6/13,0.0,152.0,17/58,24/43,4/6,0.0,,,,55/105,41/101,96/206,,,
qs072,520.0,N. Basavareddy,A. Collarini,B0NN,CC66,199.0,10.0,4.0,,59/85,11/24,3/6,0.0,164.0,19/68,9/25,2/2,0.0,,,,70/109,28/93,98/202,,,,208.0,2.0,3.0,,49/68,16/25,0/2,0.0,135.0,26/85,13/24,3/6,0.0,,,,65/93,39/109,104/202,,,
qs080,520.0,B. Holt,J. Trotter,H09P,T0BW,200.0,2.0,0.0,,17/32,6/9,2/5,0.0,61.0,7/36,8/19,0/1,0.0,,,,23/41,15/55,38/96,,,,209.0,6.0,1.0,,29/36,11/19,1/1,0.0,140.0,15/32,3/9,3/5,0.0,,,,40/55,18/41,58/96,,,
qs088,520.0,F. Fognini,N. Moreno De Alboran,F510,MW18,172.0,2.0,6.0,,34/55,7/18,8/11,0.0,61.0,13/46,4/12,0/2,0.0,,,,41/73,17/58,58/131,,,,221.0,3.0,0.0,,33/46,8/12,2/2,0.0,126.0,21/55,11/18,3/11,0.0,,,,41/58,32/73,73/131,,,
qs100,520.0,E. Moller,F. Bagnis,M0K4,BF23,190.0,1.0,4.0,,30/44,12/21,1/3,0.0,178.0,10/33,17/25,4/5,0.0,,,,42/65,27/58,69/123,,,,158.0,1.0,2.0,,23/33,8/25,1/5,0.0,142.0,14/44,9/21,2/3,0.0,,,,31/58,23/65,54/123,,,
qs104,520.0,E. Quinn,M. Lajal,Q02l,L0GH,189.0,2.0,3.0,,33/49,9/18,2/5,0.0,167.0,14/45,13/20,5/7,0.0,,,,42/67,27/65,69/132,,,,172.0,2.0,3.0,,31/45,7/20,2/7,0.0,143.0,16/49,9/18,3/5,0.0,,,,38/65,25/67,63/132,,,
qs124,520.0,T. Boyer,D. Rincon,B0EJ,R0FP,198.0,3.0,2.0,,37/53,13/23,7/9,0.0,146.0,20/55,6/12,3/5,0.0,,,,50/76,26/67,76/143,,,,195.0,0.0,1.0,,35/55,6/12,2/5,0.0,95.0,16/53,10/23,2/9,0.0,,,,41/67,26/76,67/143,,,
qs067,520.0,I. Buse,Y. Hanfmann,B0ID,H997,177.0,3.0,3.0,,44/76,4/12,2/8,0.0,136.0,32/88,10/13,3/13,0.0,,,,48/88,42/101,90/189,,,,172.0,1.0,3.0,,56/88,3/13,10/13,0.0,184.0,32/76,8/12,6/8,0.0,,,,59/101,40/88,99/189,,,
qs103,520.0,M. Gigante,J. Kym,G0GD,K0EP,204.0,6.0,3.0,,43/56,13/24,0/2,0.0,110.0,18/55,16/34,3/10,0.0,,,,56/80,34/89,90/169,,,,184.0,3.0,1.0,,37/55,18/34,7/10,0.0,169.0,13/56,11/24,2/2,0.0,,,,55/89,24/80,79/169,,,
qs127,520.0,G. Barrere,D. Svrcina,BK24,S0GD,180.0,0.0,2.0,,30/51,11/21,8/11,0.0,72.0,13/45,6/14,0/4,0.0,,,,41/72,19/59,60/131,,,,201.0,1.0,4.0,,32/45,8/14,4/4,0.0,116.0,21/51,10/21,3/11,0.0,,,,40/59,31/72,71/131,,,
qs107,520.0,J. Ficovich,T. Tirante,FA43,T0A1,169.0,1.0,0.0,,16/31,6/13,4/9,0.0,115.0,4/26,10/20,1/2,0.0,,,,22/44,14/46,36/90,,,,190.0,1.0,3.0,,22/26,10/20,1/2,0.0,158.0,15/31,7/13,5/9,0.0,,,,32/46,22/44,54/90,,,
qs075,520.0,C. Lestienne,R. Burruchaga,LB66,B0FV,147.0,1.0,3.0,,23/43,6/21,3/8,0.0,143.0,29/62,13/28,4/8,0.0,,,,29/64,42/90,71/154,,,,174.0,1.0,3.0,,33/62,15/28,4/8,0.0,181.0,20/43,15/21,5/8,0.0,,,,48/90,35/64,83/154,,,
qs083,520.0,B. Hassan,P. Kotov,HG94,K09F,180.0,7.0,2.0,,32/48,22/41,5/8,0.0,126.0,25/55,14/34,4/10,0.0,,,,54/89,39/89,93/178,,,,175.0,5.0,6.0,,30/55,20/34,6/10,0.0,117.0,16/48,19/41,3/8,0.0,,,,50/89,35/89,85/178,,,
qs099,520.0,K. Jacquet,T. Daniel,J0AZ,DA81,306.0,10.0,1.0,,26/32,9/15,2/3,9.0,193.0,15/40,18/26,4/11,8.0,,,,35/47,33/66,68/113,,,,204.0,1.0,2.0,,25/40,8/26,7/11,8.0,103.0,6/32,6/15,1/3,9.0,,,,33/66,12/47,45/113,,,
qs123,520.0,M. Malige,F. Gomez,M0TO,GJ16,141.0,2.0,6.0,,15/25,12/30,2/7,0.0,136.0,10/31,7/19,2/3,0.0,,,,27/55,17/50,44/105,,,,195.0,3.0,1.0,,21/31,12/19,1/3,0.0,171.0,10/25,18/30,5/7,0.0,,,,33/50,28/55,61/105,,,
qs079,520.0,A. Bouquier,F. Coria,B0ER,CE77,172.0,4.0,10.0,,52/74,17/40,5/8,0.0,92.0,23/73,8/21,2/9,0.0,,,,69/114,31/94,100/208,,,,206.0,1.0,3.0,,50/73,13/21,7/9,0.0,126.0,22/74,23/40,3/8,0.0,,,,63/94,45/114,108/208,,,
qs101,520.0,Y. Shimizu,K. Coppejans,S0AQ,CG33,146.0,1.0,1.0,,15/36,4/13,4/10,0.0,124.0,9/33,8/14,2/5,0.0,,,,19/49,17/47,36/96,,,,185.0,0.0,1.0,,24/33,6/14,3/5,0.0,187.0,21/36,9/13,6/10,0.0,,,,30/47,30/49,60/96,,,
qs069,520.0,J. McCabe,M. Erhard,M0OQ,E0AC,137.0,2.0,1.0,,14/22,9/30,4/9,0.0,67.0,11/38,5/13,0/3,0.0,,,,23/52,16/51,39/103,,,,207.0,1.0,2.0,,27/38,8/13,3/3,0.0,162.0,8/22,21/30,5/9,0.0,,,,35/51,29/52,64/103,,,
qs125,520.0,V. Gaubas,D. Ajdukovic,G0FW,A0CJ,192.0,1.0,2.0,,57/85,20/36,3/5,0.0,139.0,30/85,16/25,4/10,0.0,,,,77/121,46/110,123/231,,,,180.0,5.0,3.0,,55/85,9/25,6/10,0.0,117.0,28/85,16/36,2/5,0.0,,,,64/110,44/121,108/231,,,
qs082,520.0,T. Van Rijthoven,S. Gueymard Wayenburg,V942,G0GW,166.0,5.0,1.0,,27/47,6/18,3/7,0.0,95.0,11/46,12/21,1/7,0.0,,,,33/65,23/67,56/132,,,,187.0,2.0,3.0,,35/46,9/21,6/7,0.0,167.0,20/47,12/18,4/7,0.0,,,,44/67,32/65,76/132,,,
qs073,520.0,R. Pacheco Mendez,A. Guillen Meza,P0J1,G0DH,165.0,1.0,3.0,,22/43,14/26,4/9,0.0,128.0,12/39,7/15,2/4,0.0,,,,36/69,19/54,55/123,,,,196.0,5.0,3.0,,27/39,8/15,2/4,0.0,151.0,21/43,12/26,5/9,0.0,,,,35/54,33/69,68/123,,,
qs106,520.0,M. Cassone,A. Holmgren,C0HT,H09N,157.0,1.0,3.0,,19/30,13/29,8/12,0.0,30.0,5/31,1/7,0/0,0.0,,,,32/59,6/38,38/97,,,,254.0,2.0,0.0,,26/31,6/7,0/0,0.0,125.0,11/30,16/29,4/12,0.0,,,,32/38,27/59,59/97,,,
qs089,520.0,G. Den Ouden,L. Klein,D0H9,KI63,186.0,2.0,5.0,,55/85,13/27,10/13,0.0,115.0,27/79,13/27,3/9,0.0,,,,68/112,40/106,108/218,,,,190.0,3.0,6.0,,52/79,14/27,6/9,0.0,110.0,30/85,14/27,3/13,0.0,,,,66/106,44/112,110/218,,,
qs081,520.0,J. Kubler,A. Moro Canas,KB95,M0HT,196.0,4.0,1.0,,28/40,16/26,0/3,0.0,124.0,28/74,14/24,5/18,0.0,,,,44/66,42/98,86/164,,,,179.0,3.0,4.0,,46/74,10/24,13/18,0.0,168.0,12/40,10/26,3/3,0.0,,,,56/98,22/66,78/164,,,
qs122,520.0,M. Landaluce,M. Dellien,L0IL,DC48,175.0,3.0,9.0,,55/77,15/36,5/8,0.0,114.0,27/77,17/35,3/10,0.0,,,,70/113,44/112,114/225,,,,184.0,1.0,2.0,,50/77,18/35,7/10,0.0,125.0,22/77,21/36,3/8,0.0,,,,68/112,43/113,111/225,,,
qs126,520.0,P. Llamas Ruiz,A. Bolt,L0CX,BI81,205.0,0.0,0.0,,48/85,4/7,2/8,0.0,150.0,45/102,8/13,7/16,0.0,,,,52/92,53/115,105/207,,,,186.0,3.0,0.0,,57/102,5/13,9/16,0.0,162.0,37/85,3/7,6/8,0.0,,,,62/115,40/92,102/207,,,
qs078,520.0,M. Marterer,E. Butvilas,MN13,B0MM,214.0,0.0,0.0,,32/46,12/17,0/1,0.0,119.0,14/42,13/28,2/5,0.0,,,,44/63,27/70,71/133,,,,180.0,1.0,2.0,,28/42,15/28,3/5,0.0,159.0,14/46,5/17,1/1,0.0,,,,43/70,19/63,62/133,,,
qs066,520.0,A. Galarneau,M. Martineau,GK06,MW76,191.0,6.0,3.0,,53/77,13/28,4/7,0.0,121.0,18/65,12/22,3/8,0.0,,,,66/105,30/87,96/192,,,,192.0,3.0,3.0,,47/65,10/22,5/8,0.0,128.0,24/77,15/28,3/7,0.0,,,,57/87,39/105,96/192,,,
qs098,520.0,C. Smith,S. Napolitano,S0ZE,sr:competitor:42152,169.0,6.0,5.0,,39/63,15/36,6/11,0.0,141.0,20/58,14/30,3/5,0.0,,,,54/99,34/88,88/187,,,,187.0,5.0,3.0,,38/58,16/30,2/5,0.0,141.0,24/63,21/36,5/11,0.0,,,,54/88,45/99,99/187,,,
qs074,520.0,K. Sultanov,A. Ramos-Vinolas,SR81,R772,145.0,3.0,0.0,,12/23,5/16,2/7,0.0,82.0,6/32,5/8,0/0,0.0,,,,17/39,11/40,28/79,,,,201.0,3.0,1.0,,26/32,3/8,0/0,0.0,188.0,11/23,11/16,5/7,0.0,,,,29/40,22/39,51/79,,,
qs102,520.0,B. Zhukayev,Z. Svajda,Z09Z,S0K7,177.0,7.0,1.0,,24/39,10/22,5/9,0.0,127.0,9/33,8/24,2/3,0.0,,,,34/61,17/57,51/118,,,,203.0,5.0,0.0,,24/33,16/24,1/3,0.0,137.0,15/39,12/22,4/9,0.0,,,,40/57,27/61,67/118,,,
qs105,520.0,C. Wong,B. Tomic,W0BH,TA46,212.0,4.0,0.0,,31/44,12/18,1/2,0.0,58.0,13/53,6/18,0/1,0.0,,,,43/62,19/71,62/133,,,,220.0,3.0,0.0,,40/53,12/18,1/1,0.0,113.0,13/44,6/18,1/2,0.0,,,,52/71,19/62,71/133,,,
ms001,540.0,C. Alcaraz,N. Djokovic,A0E2,D643,285.0,5.0,6.0,,47/56,20/39,2/3,14.0,165.0,24/71,18/30,5/14,14.0,,,,67/95,42/101,109/196,,,,244.0,8.0,4.0,,47/71,12/30,9/14,14.0,105.0,9/56,19/39,1/3,14.0,,,,59/101,28/95,87/196,,,
ms003,540.0,N. Djokovic,L. Musetti,D643,M0EJ,275.0,6.0,4.0,,52/69,15/34,2/4,16.0,154.0,32/82,17/29,4/13,16.0,,,,67/103,49/111,116/214,,,,252.0,2.0,1.0,,50/82,12/29,9/13,16.0,143.0,17/69,19/34,2/4,16.0,,,,62/111,36/103,98/214,,,
ms002,540.0,C. Alcaraz,D. Medvedev,A0E2,MM58,280.0,6.0,2.0,,47/64,30/49,0/3,21.0,150.0,31/90,19/41,6/15,20.0,,,,77/113,50/131,127/244,,,,258.0,5.0,6.0,,59/90,22/41,9/15,20.0,180.0,17/64,19/49,3/3,21.0,,,,81/131,36/113,117/244,,,
ms004,540.0,D. Medvedev,J. Sinner,MM58,S0AG,281.0,15.0,11.0,,91/119,25/55,3/6,26.0,122.0,19/97,25/53,3/7,25.0,,,,116/174,44/150,160/324,,,,299.0,17.0,4.0,,78/97,28/53,4/7,25.0,140.0,28/119,30/55,3/6,26.0,,,,106/150,58/174,164/324,,,
ms005,540.0,C. Alcaraz,T. Paul,A0E2,PL56,273.0,7.0,2.0,,48/73,29/46,6/10,19.0,165.0,35/82,27/54,8/27,19.0,,,,77/119,62/136,139/255,,,,224.0,2.0,2.0,,47/82,27/54,19/27,19.0,132.0,25/73,17/46,4/10,19.0,,,,74/136,42/119,116/255,,,
ms006,540.0,L. Musetti,T. Fritz,M0EJ,FB98,276.0,7.0,3.0,,63/83,29/54,5/9,22.0,150.0,31/87,24/57,6/13,23.0,,,,92/137,55/144,147/281,,,,264.0,10.0,1.0,,56/87,33/57,7/13,23.0,132.0,20/83,25/54,4/9,22.0,,,,89/144,45/137,134/281,,,
ms008,540.0,J. Sinner,B. Shelton,S0AG,S0S1,316.0,7.0,0.0,,48/63,19/27,1/2,15.0,182.0,21/69,16/27,4/6,15.0,,,,67/90,37/96,104/186,,,,267.0,15.0,4.0,,48/69,11/27,2/6,15.0,110.0,15/63,8/27,1/2,15.0,,,,59/96,23/90,82/186,,,
ms015,540.0,N. Djokovic,H. Rune,D643,R0DG,314.0,5.0,2.0,,38/51,21/29,2/2,14.0,140.0,13/43,19/37,4/14,13.0,,,,59/80,32/80,91/160,,,,241.0,3.0,4.0,,30/43,18/37,10/14,13.0,53.0,13/51,8/29,0/2,14.0,,,,48/80,21/80,69/160,,,
ms010,540.0,C. Alcaraz,U. Humbert,A0E2,HH26,260.0,14.0,6.0,,63/95,17/40,8/13,19.0,192.0,22/67,19/36,6/8,19.0,,,,80/135,41/103,121/238,,,,256.0,10.0,1.0,,45/67,17/36,2/8,19.0,156.0,32/95,23/40,5/13,19.0,,,,62/103,55/135,117/238,,,
ms013,540.0,T. Fritz,A. Zverev,FB98,Z355,329.0,15.0,0.0,,80/96,34/49,1/2,27.0,130.0,23/115,20/38,2/4,26.0,,,,114/145,43/153,157/298,,,,310.0,19.0,3.0,,92/115,18/38,2/4,26.0,101.0,16/96,15/49,1/2,27.0,,,,110/153,31/145,141/298,,,
ms009,540.0,D. Medvedev,G. Dimitrov,MM58,D875,272.0,6.0,1.0,,9/14,6/9,1/2,4.0,224.0,6/14,7/11,2/3,4.0,,,,15/23,13/25,28/48,,,,200.0,1.0,0.0,,8/14,4/11,1/3,4.0,144.0,5/14,3/9,1/2,4.0,,,,12/25,8/23,20/48,,,
ms011,540.0,T. Paul,R. Bautista Agut,PL56,BD06,304.0,11.0,2.0,,43/54,21/34,3/4,14.0,190.0,31/67,8/21,5/7,14.0,,,,64/88,39/88,103/176,,,,256.0,0.0,0.0,,36/67,13/21,2/7,14.0,90.0,11/54,13/34,1/4,14.0,,,,49/88,24/88,73/176,,,
ms012,540.0,L. Musetti,G. Mpetshi Perricard,M0EJ,M0GZ,332.0,3.0,0.0,,50/63,21/25,0/1,18.0,140.0,23/70,18/38,5/15,18.0,,,,71/88,41/108,112/196,,,,259.0,10.0,8.0,,47/70,20/38,10/15,18.0,142.0,13/63,4/25,1/1,18.0,,,,67/108,17/88,84/196,,,
ms016,540.0,J. Sinner,M. Kecmanovic,S0AG,KI95,323.0,11.0,2.0,,36/42,18/27,1/1,13.0,208.0,12/45,18/26,5/7,12.0,,,,54/69,30/71,84/140,,,,226.0,2.0,1.0,,33/45,8/26,2/7,12.0,47.0,6/42,9/27,0/1,13.0,,,,41/71,15/69,56/140,,,
ms031,540.0,N. Djokovic,A. Popyrin,D643,P09Z,328.0,19.0,3.0,,69/78,21/35,1/2,21.0,116.0,26/98,19/35,2/8,20.0,,,,90/113,45/133,135/246,,,,298.0,19.0,4.0,,72/98,16/35,6/8,20.0,106.0,9/78,14/35,1/2,21.0,,,,88/133,23/113,111/246,,,
ms020,540.0,C. Alcaraz,F. Tiafoe,A0E2,TD51,296.0,16.0,5.0,,75/106,35/57,7/10,25.0,156.0,21/91,30/60,5/8,25.0,,,,110/163,51/151,161/314,,,,270.0,9.0,6.0,,70/91,30/60,3/8,25.0,110.0,31/106,22/57,3/10,25.0,,,,100/151,53/163,153/314,,,
ms027,540.0,A. Zverev,C. Norrie,Z355,N771,344.0,15.0,2.0,,66/73,15/23,0/0,16.0,107.0,26/90,11/27,2/8,16.0,,,,81/96,37/117,118/213,,,,303.0,10.0,1.0,,64/90,16/27,6/8,16.0,45.0,7/73,8/23,0/0,16.0,,,,80/117,15/96,95/213,,,
ms019,540.0,D. Medvedev,J. Struff,MM58,SL28,307.0,13.0,5.0,,59/75,17/29,2/4,19.0,155.0,21/76,28/50,5/11,19.0,,,,76/104,49/126,125/230,,,,250.0,10.0,9.0,,55/76,22/50,6/11,19.0,122.0,16/75,12/29,2/4,19.0,,,,77/126,28/104,105/230,,,
ms018,540.0,G. Dimitrov,G. Monfils,D875,MC65,337.0,6.0,1.0,,37/39,20/26,2/2,14.0,157.0,15/59,27/42,4/10,14.0,,,,57/65,42/101,99/166,,,,248.0,16.0,8.0,,44/59,15/42,6/10,14.0,28.0,2/39,6/26,0/2,14.0,,,,59/101,8/65,67/166,,,
ms022,540.0,T. Paul,A. Bublik,PL56,BK92,321.0,9.0,3.0,,44/52,14/23,1/1,14.0,171.0,15/51,19/28,4/9,13.0,,,,58/75,34/79,92/154,,,,250.0,15.0,2.0,,36/51,9/28,5/9,13.0,54.0,8/52,9/23,0/1,14.0,,,,45/79,17/75,62/154,,,
